0.0000,0.0892
1.0000,0.0265
2.0000,-0.0653
3.0000,0.1569
4.0000,-0.1792
5.0000,-0.1353
6.0000,0.1387
7.0000,-0.0928
8.0000,-0.0745
9.0000,0.0255
10.0000,-0.0553
11.0000,-0.1488
12.0000,0.0196
13.0000,0.1007
14.0000,-0.0453
15.0000,-0.0782
16.0000,-0.1591
17.0000,0.0990
18.0000,0.1045
19.0000,0.0615
20.0000,0.0489
21.0000,-0.1104
22.0000,0.0508
23.0000,0.0874
24.0000,0.2032
25.0000,0.0100
26.0000,0.0376
27.0000,-0.0419
28.0000,0.0052
29.0000,0.2349
30.0000,-0.0101
31.0000,0.0286
32.0000,0.2263
33.0000,0.0793
34.0000,0.0280
35.0000,0.1016
36.0000,0.0944
37.0000,-0.1246
38.0000,0.0604
39.0000,0.0336
40.0000,-0.3862
41.0000,-0.0546
42.0000,-0.1090
43.0000,0.0949
44.0000,0.0401
45.0000,-0.0287
46.0000,-0.1299
47.0000,-0.2081
48.0000,-0.0351
49.0000,-0.0089
50.0000,0.1089
51.0000,-0.1300
52.0000,-0.0028
53.0000,-0.0229
54.0000,-0.0692
55.0000,0.0233
56.0000,0.1121
57.0000,-0.1741
58.0000,0.0277
59.0000,0.1593
60.0000,-0.0016
61.0000,0.0575
62.0000,-0.2384
63.0000,-0.0290
64.0000,0.1734
65.0000,-0.1986
66.0000,0.0945
67.0000,-0.0377
68.0000,-0.0749
69.0000,-0.0080
70.0000,0.0295
71.0000,-0.1419
72.0000,0.1834
73.0000,0.1478
74.0000,-0.0913
75.0000,0.0197
76.0000,0.1368
77.0000,0.1383
78.0000,-0.0838
79.0000,0.0345
80.0000,-0.0675
81.0000,-0.0066
82.0000,0.1843
83.0000,33.4057
84.0000,56.8169
85.0000,56.8304
86.0000,56.7583
87.0000,56.9888
88.0000,56.6429
89.0000,56.9703
90.0000,56.8014
91.0000,56.5126
92.0000,56.7040
93.0000,57.0055
94.0000,56.9235
95.0000,56.9657
96.0000,56.6981
97.0000,56.8808
98.0000,56.9773
99.0000,56.8186
100.0000,56.9755
101.0000,56.9716
102.0000,56.8362
103.0000,56.6785
104.0000,57.0458
105.0000,56.6944
106.0000,56.8495
107.0000,56.9009
108.0000,56.8361
109.0000,56.6351
110.0000,56.8696
111.0000,56.8582
112.0000,56.8160
113.0000,56.9180
114.0000,57.0326
115.0000,56.8957
116.0000,56.8444
117.0000,56.8668
118.0000,56.9435
119.0000,56.8783
120.0000,56.7827
121.0000,56.6592
